date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:29:04	3813/3813	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2020%20Mar%202019%2012:29:00%20GMT	https://naturecircle.myshopify.com/products/dummy-product-name-2.oembed	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/products/dummy-product-name-2.oembed	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:05	18420/18420	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:02%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/18_108069c0-0263-4fdf-82a2-40b11668e40a_1024x1024.jpg?v=1547544263	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/18_108069c0-0263-4fdf-82a2-40b11668e40a_1024x1024d511.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:05	2097/2097	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:02%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/18_108069c0-0263-4fdf-82a2-40b11668e40a_compact.jpg?v=1547544263	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/18_108069c0-0263-4fdf-82a2-40b11668e40a_compactd511.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:06	2723/2723	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:03%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/19_65d8d7f3-5fad-4706-a99d-6f5c1ca0ac0b_compact.jpg?v=1547544264	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/19_65d8d7f3-5fad-4706-a99d-6f5c1ca0ac0b_compactcc8e.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:06	21806/21806	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:03%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/19_65d8d7f3-5fad-4706-a99d-6f5c1ca0ac0b_1024x1024.jpg?v=1547544264	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/19_65d8d7f3-5fad-4706-a99d-6f5c1ca0ac0b_1024x1024cc8e.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:07	2640/2640	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:04%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/20_23625f0f-24f1-489f-9aba-db29a0617ed9_compact.jpg?v=1547544265	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/20_23625f0f-24f1-489f-9aba-db29a0617ed9_compact8fe9.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:07	21715/21715	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:04%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/20_23625f0f-24f1-489f-9aba-db29a0617ed9_1024x1024.jpg?v=1547544265	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/20_23625f0f-24f1-489f-9aba-db29a0617ed9_1024x10248fe9.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:08	8823/8823	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:05%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/21_a5a0343e-4889-4740-b249-1bed2f40e75c_1024x1024.jpg?v=1547544266	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/21_a5a0343e-4889-4740-b249-1bed2f40e75c_1024x1024b3a0.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:08	1489/1489	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:06%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/21_a5a0343e-4889-4740-b249-1bed2f40e75c_compact.jpg?v=1547544266	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/21_a5a0343e-4889-4740-b249-1bed2f40e75c_compactb3a0.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:09	11082/11082	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:06%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/22_97077832-2d80-4eae-b1be-8800a71dcf0b_1024x1024.jpg?v=1547544267	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/22_97077832-2d80-4eae-b1be-8800a71dcf0b_1024x10247a5e.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:09	1412/1412	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:07%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/22_97077832-2d80-4eae-b1be-8800a71dcf0b_compact.jpg?v=1547544267	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/22_97077832-2d80-4eae-b1be-8800a71dcf0b_compact7a5e.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:10	7837/7837	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:07%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/23_1024x1024.jpg?v=1547544268	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/23_1024x102419f6.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:10	1344/1344	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:08%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/23_compact.jpg?v=1547544268	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/23_compact19f6.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:11	999/999	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2020%20Mar%202019%2012:29:08%20GMT	http://pinterest.com/pin/create/button/?url=https://naturecircle.myshopify.com/products/dummy-product-name-2&media=http://cdn.shopify.com/s/files/1/0162/3932/9344/products/18_108069c0-0263-4fdf-82a2-40b11668e40a_1024x1024.jpg?v=1547544263&description=Dummy%20product%20name	C:/Users/achraf/OneDrive/Bureau/FrontPep/pinterest.com/pin/create/button/index5bf3.html	(from https://naturecircle.myshopify.com/products/dummy-product-name-2)
13:29:11	20585/20585	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:09%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/15_d999617b-2ce5-40ee-a290-8cd06d2ed4a9_grande.jpg?v=1547544226	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/15_d999617b-2ce5-40ee-a290-8cd06d2ed4a9_grande3bbc.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:12	19510/19510	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:09%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/14_f7da207a-d53a-4dd4-9cbf-2461d0f0e73e_grande.jpg?v=1547544224	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/14_f7da207a-d53a-4dd4-9cbf-2461d0f0e73e_grandec939.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:13	19936/19936	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:10%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/13_a4de9b0c-e87c-4068-a532-8ac6cc2fbb54_grande.jpg?v=1547544223	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/13_a4de9b0c-e87c-4068-a532-8ac6cc2fbb54_grande1139.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:14	4149/4149	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2020%20Mar%202019%2012:29:10%20GMT	https://naturecircle.myshopify.com/products/demo-product-title-2.oembed	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/products/demo-product-title-2.oembed	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:14	19936/19936	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:11%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/13_a4de9b0c-e87c-4068-a532-8ac6cc2fbb54_1024x1024.jpg?v=1547544223	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/13_a4de9b0c-e87c-4068-a532-8ac6cc2fbb54_1024x10241139.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:14	2779/2779	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:11%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/13_a4de9b0c-e87c-4068-a532-8ac6cc2fbb54_compact.jpg?v=1547544223	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/13_a4de9b0c-e87c-4068-a532-8ac6cc2fbb54_compact1139.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:15	19510/19510	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:12%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/14_f7da207a-d53a-4dd4-9cbf-2461d0f0e73e_1024x1024.jpg?v=1547544224	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/14_f7da207a-d53a-4dd4-9cbf-2461d0f0e73e_1024x1024c939.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:15	2483/2483	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:13%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/14_f7da207a-d53a-4dd4-9cbf-2461d0f0e73e_compact.jpg?v=1547544224	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/14_f7da207a-d53a-4dd4-9cbf-2461d0f0e73e_compactc939.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:16	20585/20585	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:13%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/15_d999617b-2ce5-40ee-a290-8cd06d2ed4a9_1024x1024.jpg?v=1547544226	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/15_d999617b-2ce5-40ee-a290-8cd06d2ed4a9_1024x10243bbc.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:16	2377/2377	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:14%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/15_d999617b-2ce5-40ee-a290-8cd06d2ed4a9_compact.jpg?v=1547544226	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/15_d999617b-2ce5-40ee-a290-8cd06d2ed4a9_compact3bbc.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:17	11675/11675	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:14%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/16_ee8bfe29-6474-4103-85a4-20866dceecc4_1024x1024.jpg?v=1547544227	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/16_ee8bfe29-6474-4103-85a4-20866dceecc4_1024x10241943.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:17	1699/1699	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:15%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/16_ee8bfe29-6474-4103-85a4-20866dceecc4_compact.jpg?v=1547544227	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/16_ee8bfe29-6474-4103-85a4-20866dceecc4_compact1943.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:18	29759/29759	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:15%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/17_f97a20ec-721f-4997-9764-359c016f895f_1024x1024.jpg?v=1547544228	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/17_f97a20ec-721f-4997-9764-359c016f895f_1024x1024fd74.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:19	3160/3160	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:16%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/17_f97a20ec-721f-4997-9764-359c016f895f_compact.jpg?v=1547544228	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/17_f97a20ec-721f-4997-9764-359c016f895f_compactfd74.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:19	18420/18420	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:16%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/18_1024x1024.jpg?v=1547544229	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/18_1024x10241a03.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:19	2097/2097	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:17%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/18_compact.jpg?v=1547544229	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/18_compact1a03.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:20	999/999	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2020%20Mar%202019%2012:29:17%20GMT	http://pinterest.com/pin/create/button/?url=https://naturecircle.myshopify.com/products/demo-product-title-2&media=http://cdn.shopify.com/s/files/1/0162/3932/9344/products/13_a4de9b0c-e87c-4068-a532-8ac6cc2fbb54_1024x1024.jpg?v=1547544223&description=Demo%20product%20title	C:/Users/achraf/OneDrive/Bureau/FrontPep/pinterest.com/pin/create/button/indexab0d.html	(from https://naturecircle.myshopify.com/products/demo-product-title-2)
13:29:20	21806/21806	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:17%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/19_af44ce1c-fa6e-4c6c-a5db-b2f60ce849ad_grande.jpg?v=1547544257	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/19_af44ce1c-fa6e-4c6c-a5db-b2f60ce849ad_grandea62c.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:21	18420/18420	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:18%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/18_0e3d78a4-7752-42db-8974-5e7b655423a7_grande.jpg?v=1547544255	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/18_0e3d78a4-7752-42db-8974-5e7b655423a7_grande024f.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:22	29759/29759	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:18%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/17_20906e90-7cb0-4285-9ac7-4ed8e3d9de58_grande.jpg?v=1547544254	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/17_20906e90-7cb0-4285-9ac7-4ed8e3d9de58_grande46c6.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:23	4069/4069	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2020%20Mar%202019%2012:29:19%20GMT	https://naturecircle.myshopify.com/products/dummy-product-name-3.oembed	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/products/dummy-product-name-3.oembed	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:24	29759/29759	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:21%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/17_20906e90-7cb0-4285-9ac7-4ed8e3d9de58_1024x1024.jpg?v=1547544254	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/17_20906e90-7cb0-4285-9ac7-4ed8e3d9de58_1024x102446c6.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:24	3160/3160	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:22%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/17_20906e90-7cb0-4285-9ac7-4ed8e3d9de58_compact.jpg?v=1547544254	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/17_20906e90-7cb0-4285-9ac7-4ed8e3d9de58_compact46c6.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:25	18420/18420	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:23%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/18_0e3d78a4-7752-42db-8974-5e7b655423a7_1024x1024.jpg?v=1547544255	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/18_0e3d78a4-7752-42db-8974-5e7b655423a7_1024x1024024f.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:25	2097/2097	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:23%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/18_0e3d78a4-7752-42db-8974-5e7b655423a7_compact.jpg?v=1547544255	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/18_0e3d78a4-7752-42db-8974-5e7b655423a7_compact024f.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:26	2723/2723	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:24%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/19_af44ce1c-fa6e-4c6c-a5db-b2f60ce849ad_compact.jpg?v=1547544257	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/19_af44ce1c-fa6e-4c6c-a5db-b2f60ce849ad_compacta62c.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:26	21806/21806	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:23%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/19_af44ce1c-fa6e-4c6c-a5db-b2f60ce849ad_1024x1024.jpg?v=1547544257	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/19_af44ce1c-fa6e-4c6c-a5db-b2f60ce849ad_1024x1024a62c.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:27	2640/2640	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:25%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/20_ff186c53-7b28-4499-b836-94bc3e99aa71_compact.jpg?v=1547544258	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/20_ff186c53-7b28-4499-b836-94bc3e99aa71_compactb4a9.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:28	21715/21715	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:24%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/20_ff186c53-7b28-4499-b836-94bc3e99aa71_1024x1024.jpg?v=1547544258	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/20_ff186c53-7b28-4499-b836-94bc3e99aa71_1024x1024b4a9.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:28	8823/8823	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:25%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/21_94e55040-559d-4ba1-acb3-234a1ed263a2_1024x1024.jpg?v=1547544259	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/21_94e55040-559d-4ba1-acb3-234a1ed263a2_1024x1024d0c7.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:28	1489/1489	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:26%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/21_94e55040-559d-4ba1-acb3-234a1ed263a2_compact.jpg?v=1547544259	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/21_94e55040-559d-4ba1-acb3-234a1ed263a2_compactd0c7.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:29	11082/11082	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:26%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/22_1024x1024.jpg?v=1547544260	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/22_1024x10245570.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:29	1412/1412	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:27%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/22_compact.jpg?v=1547544260	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/22_compact5570.jpg	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:30	999/999	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2020%20Mar%202019%2012:29:27%20GMT	http://pinterest.com/pin/create/button/?url=https://naturecircle.myshopify.com/products/dummy-product-name-3&media=http://cdn.shopify.com/s/files/1/0162/3932/9344/products/17_20906e90-7cb0-4285-9ac7-4ed8e3d9de58_1024x1024.jpg?v=1547544254&description=Dummy%20product%20name	C:/Users/achraf/OneDrive/Bureau/FrontPep/pinterest.com/pin/create/button/index5d1d.html	(from https://naturecircle.myshopify.com/products/dummy-product-name-3)
13:29:30	19510/19510	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:27%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/14_636db93c-04b7-4c47-b01e-9ae1b27e3b4f_grande.jpg?v=1547544132	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/14_636db93c-04b7-4c47-b01e-9ae1b27e3b4f_grande4619.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-3)
13:29:31	19936/19936	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:28%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/13_b89e153e-0737-4ad0-b005-769ea88eeaa0_grande.jpg?v=1547544130	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/13_b89e153e-0737-4ad0-b005-769ea88eeaa0_grandec66d.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-3)
13:29:32	13099/13099	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:29:28%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/12_995223f0-1a07-4a6f-a255-011aa7d2c1c6_grande.jpg?v=1547544129	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/12_995223f0-1a07-4a6f-a255-011aa7d2c1c6_grande50bf.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-3)
13:29:32	4189/4189	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2020%20Mar%202019%2012:29:28%20GMT	https://naturecircle.myshopify.com/products/demo-product-title-3.oembed	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/products/demo-product-title-3.oembed	(from https://naturecircle.myshopify.com/products/demo-product-title-3)
13:29:32	1829/1829	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2009:12:23%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/12_995223f0-1a07-4a6f-a255-011aa7d2c1c6_compact.jpg?v=1547544129	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/12_995223f0-1a07-4a6f-a255-011aa7d2c1c6_compact50bf.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-3)
13:29:32	13099/13099	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2009:12:23%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/12_995223f0-1a07-4a6f-a255-011aa7d2c1c6_1024x1024.jpg?v=1547544129	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/12_995223f0-1a07-4a6f-a255-011aa7d2c1c6_1024x102450bf.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-3)
13:29:33	2779/2779	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2009:12:23%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/13_b89e153e-0737-4ad0-b005-769ea88eeaa0_compact.jpg?v=1547544130	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/13_b89e153e-0737-4ad0-b005-769ea88eeaa0_compactc66d.jpg	(from https://naturecircle.myshopify.com/products/demo-product-title-3)
